,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
174,2.2047274112701416,0.5506272620148923,0.004444265365600586,5.591301508199769e-05,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.7264986008550126,0.7391139309790226,0.7690021362157246,0.7321398864988367,0.7413929740068816,0.7416299428242329,0.014661267256411276,108,0.7353678306736031,0.7371574177534264,0.7515382717753153,0.7529164165279787,0.7471365884686282,0.7448233050397903,0.007267906650727557
175,1.9266651630401612,0.5588456475253286,0.004389810562133789,4.598485635441977e-05,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.7295670097558588,0.7500335510599767,0.7601775495779408,0.7368078587447487,0.7463394649622458,0.7445852740995412,0.010601657965697269,98,0.7467651565997901,0.7543045499241513,0.7452277239132163,0.7500659500785174,0.7565412845352522,0.7505809330101855,0.004309833358594021
176,1.2097033977508544,0.3677133980146887,0.004460334777832031,4.894310110250002e-05,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 9}",0.7400186254433344,0.7287002082534028,0.7200420611876601,0.7399467765880162,0.7404919354413771,0.7338390697294006,0.008204067858985134,137,0.7503690509718771,0.7221962104712286,0.7102867607163396,0.7594075576330477,0.7480707158089673,0.7380660591202921,0.018603536430949856
177,2.0740989208221436,0.3742059764862415,0.004422044754028321,4.341486453249328e-05,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.7590185249217273,0.7740205853515283,0.7586230171323552,0.7447239858070901,0.7418479721363044,0.7556485071593557,0.011554358843120251,49,0.7742884107925767,0.7758622698021734,0.7465171071602863,0.7598801607900341,0.7523602244109621,0.7617816345912065,0.01166248780480182
178,1.6875914096832276,0.453433588818866,0.004539585113525391,4.0578141749934534e-05,0.001,"(25, 25)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 11}",0.7479011509460872,0.7633805574370464,0.7883068898351603,0.7262687282184109,0.7609028301041726,0.7573530835065564,0.02031107796674234,42,0.7655053645575693,0.7687652489982678,0.7681284629068975,0.7363177832521528,0.7732647766581441,0.7623963272746064,0.013276296968579246
179,1.3078781604766845,0.25582580365759,0.004508209228515625,2.0179509664466627e-05,0.001,"(25, 25)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 12}",0.7420505039500782,0.7542890096200756,0.785885555887119,0.7604822746559695,0.7562890911102796,0.7597995650985943,0.014413847743206788,24,0.7577392362930165,0.7538762856114608,0.7698261944485822,0.7721346354545351,0.7692830472537001,0.7645718798122589,0.007322280336517419
180,1.8084435939788819,0.4906356221158983,0.004630899429321289,3.6314084703991086e-05,0.001,"(25, 25)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 13}",0.7519462246242149,0.7691498924524062,0.7571344026516652,0.7577416111269045,0.7647155141979439,0.7601372324130273,0.006067142161593796,21,0.7633408446583168,0.7697419400672804,0.7580399179851629,0.7760526500349684,0.773224611164468,0.7680799927820393,0.006573508311668602
181,1.5570765018463135,0.7652730706474828,0.005571794509887695,0.0017547739419751652,0.001,"(25, 25)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 14}",0.7519242519692498,0.7390513023337328,0.7666846131944346,0.766034145108816,0.7502970529188906,0.754798175113114,0.010431231868002194,54,0.7568833164182915,0.7375709651076956,0.7643130359082925,0.7817884272784626,0.7641020357490658,0.7609315560923615,0.014273057684212647
182,3.5165403366088865,1.3171747752559206,0.009914922714233398,0.00012259328470991623,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.6587045396294595,0.6978853358974237,0.6688265654924584,0.6818774545416258,0.6948478772901396,0.6804270256765126,0.014975648657193889,217,0.6682492949762507,0.6831867856619543,0.6563350410269972,0.6940656757985774,0.7045517405902546,0.6812777076108067,0.017324742264129524
183,3.549794626235962,2.049343973285498,0.011139869689941406,0.00028131416219070787,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.6772303823662997,0.662583173735546,0.6601997327493606,0.6836771007717658,0.6740249287336456,0.6715423135060364,0.008884906693304604,232,0.6859564695239185,0.6488547870062074,0.654893659322271,0.7004778824535741,0.6837396002293217,0.6747844797070585,0.01966292035213179
184,3.9115807056427,0.9984258195282562,0.011383819580078124,0.00012012609794275239,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.6670803315002612,0.6988087136970952,0.6851667211377994,0.6856565273697843,0.694646329189961,0.6862710166984953,0.010929473173455204,210,0.6877952831432568,0.6812152808523799,0.6676298089204084,0.7095585933894158,0.6934117290741725,0.6879221390759266,0.013820625574897202
185,4.132996463775635,2.022795695161031,0.011677408218383789,0.00027568345971763823,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.6718883957540936,0.7174663923637261,0.7271517281558917,0.6999697295134613,0.712388885083333,0.705772700251797,0.019076753483269794,176,0.6912302738874498,0.7014953235939151,0.719699600636536,0.7318745123868765,0.7219383910012452,0.7132476203012045,0.014744481512612796
186,5.60399980545044,1.3571145806978522,0.011901092529296876,0.00014096006471543698,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",0.7104100123731046,0.711220237578345,0.719875621615619,0.7198750750181624,0.718991758922126,0.7160741183667593,0.00431413778501747,158,0.7392662945521983,0.708622749025168,0.7174932414692397,0.7439623741620267,0.7251503146724648,0.7268989947762194,0.013188299783844571
187,6.514652156829834,1.328574538134381,0.012040424346923827,0.0001478439280138118,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.7425245606916308,0.7463026731905716,0.7562329975069588,0.7375909430704277,0.739358128579784,0.7444026020251084,0.006617377904438404,100,0.7623280316416088,0.7475247211173398,0.7511489263727926,0.7689676579827859,0.7627048621103142,0.7585348398449683,0.007954816355030434
188,5.165553855895996,2.1063273572486003,0.01177992820739746,0.00023508742170082975,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 8}",0.7458599307716639,0.7289265134422651,0.7531585362580384,0.7346268043842195,0.7653384690775155,0.7455807978212184,0.013001033999551723,93,0.7648720746692897,0.7289730284302022,0.753305935605171,0.7571687509139853,0.781369176546194,0.7571377932329685,0.01705823621750827
