,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
48,0.1253347873687744,0.031124004858934056,0.000508880615234375,5.187672717651042e-06,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
49,0.12537450790405275,0.03106699177046954,0.000511932373046875,1.0411442072585643e-05,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
50,0.1252357006072998,0.031039055863580866,0.0005154609680175781,9.76410682619497e-06,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
51,0.12533469200134278,0.030862386219422177,0.00051116943359375,1.2581635539292105e-05,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
52,0.1253173828125,0.03084013915977951,0.0005113601684570313,7.5806611012181825e-06,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
53,0.12520771026611327,0.03090177199760418,0.0005145549774169921,1.1071867203794675e-05,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
54,0.12544150352478028,0.03097214987834095,0.0005174636840820313,4.008269440396788e-06,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
55,0.1254408359527588,0.031120119505813285,0.0005103588104248047,6.323443252172569e-06,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
56,0.12547030448913574,0.030968615908572267,0.000521993637084961,1.3569850581139644e-05,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.3928379416282642,0.24999999999999997,0.39170506912442415,0.2976190476190476,0.33888888888888885,0.33426688497253015,0.05538550445252088,180,0.4190184210328694,0.24243095554570962,0.4252510707428741,0.29460558119094704,0.3589768224362916,0.3480565701897384,0.07089091026885883
57,0.024344348907470705,0.0029636294297834087,0.0006519794464111328,6.757500946144588e-05,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.25,0.25,0.2500000000000001,0.25,0.24999999999999992,0.25,6.193742197231604e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
